,name,industry_label_list,revenue,netIncome,equity,numEmployees,locationCity_list,stockSymbol,tradedAs_list,ceo_name_list,foundingDate,founded_list,revenue_usd
260,Niska Gas Storage Partners,Public utility,185910000.0,,,133,,,,,,,185910000.0
261,Nord-Trøndelag Elektrisitetsverk,Electric utility,1809.0,,,950,,,,,,,175.3404668884419
262,Nordnet,Financial institution,1570000000.0,,,497,,,,,,,
263,Bizerba,Food processing,677000000.0,,,4100,,,,,,,678557100.0
264,NerdWallet,"Financial technology,Personal finance",100000000.0,,,384,,,,,,,100000000.0
265,Nestlé,Food processing,84680000000.0,,,273000,,,,,,,85585120500.15126
266,Nixon Williams,Professional services,5500000.0,,,53,,,,,,,6365426.139972057
267,Noble Corporation,Petroleum industry,964000000.0,,,1500,,,,,,,964000000.0
268,Nomad Foods,Food,1957000000.0,,,3875,,,,,,,1961501100.0
269,Nippon Light Metal,"Chemical substance,Non-ferrous metal",3954000000.0,,,10392,,,,,,,3954000000.0
270,Nitto Denko,Chemical substance,825243.0,,,31997,,,,,,,5614.587692777627
271,Nordeus,Video game industry,17150000.0,,,250,,,,,,,17189445.0
272,Nordsee,Restaurant,354000000.0,,,6000,,,,,,,354814200.0
273,Bulga Coal,Mining,1300000000.0,,,1151,,,,,,,842486745.118324
274,Nepal Telecom,Telecommunications,343447000000.0,,,2016,,,,,,,
275,New World Resources,Mining,676000000.0,,,17000,,,,,,,677554800.0
276,United Co-operatives,"Funeral director,Pharmacy,Supermarket,Travel agency",9000000000.0,,,87500,,,,,,,10416151865.408821
277,Unity Technologies,"Software,Video game industry",1110000000.0,,,5000,,,,,,,1110000000.0
278,Urban Outfitters,Retail,3900000000.0,,,24000,,,,,,,3900000000.0
279,Veeva Systems,Software,1500000000.0,,,4506,,,,,,,1500000000.0
280,Vallourec,Manufacturing,2965000000.0,,,18325,,,,,,,2971819500.0
281,Velodyne Lidar,Lidar,101100000.0,,,500,,,,,,,101100000.0
282,Ventas (company),"Health care,Real estate investment trust",3800000000.0,,,500,,,,,,,3800000000.0
283,Upstart (company),Financial technology,233416000.0,,,554,,,,,,,233416000.0
284,Veidekke,Construction,30000000000.0,,,8577,,,,,,,2907802104.2859354
285,Unguka Bank,Bank,387000.0,,,170,,,,,,,387000.0
286,Unibail-Rodamco-Westfield,Commercial property,5400000000.0,,,3100,,,,,,,5412420000.0
287,Universo Online,Online service provider,95400000.0,,,1001,,,,,,,95400000.0
288,Urban One,"Broadcasting,Media (communication)",441400000.0,,,1011,,,,,,,441400000.0
289,Valvoline,"Breakdown (vehicle),Chemical industry",2300000000.0,,,6100,,,,,,,2300000000.0
290,Vicat,Construction,2014000000.0,,,7369,,,,,,,2018632200.0
291,Vice Media,Mass media,1000000000.0,,,3000,,,,,,,1000000000.0
292,Ixia (company),"Computer network,Network management,Security testing,Telecommunications,Wireless network",412000000.0,,,1700,,,,,,,412000000.0
293,JKX Oil & Gas,Petroleum industry,192900000.0,,,480,,,,,,,192900000.0
294,Mask Associates,"Jute trade,Manufacturing",5000000.0,,,50,,,,,,,5000000.0
295,Brown Brothers Harriman & Co.,"Commercial bank,Investment banking,Mergers and acquisitions,Private equity,Wealth management",1300000000.0,,,5701,,,,,,,1300000000.0
296,C&S Wholesale Grocers,"Distribution (marketing),Grocery store",30000000000.0,,,17000,,,,,,,30000000000.0
297,Buckeye Partners,Petroleum,6620000000.0,,,1870,,,,,,,6620000000.0
298,Business & Decision,"IT service management,Information technology consulting",249000000.0,,,2800,,,,,,,249572700.0
299,C. H. Robinson,"Logistics,Transport",16207000000.0,,,15262,,,,,,,16207000000.0
300,CBS Corporation,Mass media,14514000000.0,,,12700,,,,,,,14514000000.0
301,CVS Health,"Health insurance in the United States,Managed care,Pharmacy (shop)",268700000000.0,,,295000,,,,,,,268700000000.0
302,Brinker International,Restaurant,2905000000.0,,,62200,,,,,,,2905000000.0
303,Bucher Industries,Mechanical engineering,2.0,,,12,,,,,,,2.021377432691338
304,"Burlington Northern Santa Fe, LLC",Rail transport,23239000000.0,,,48000,,,,,,,23239000000.0
305,CBB Bank,Bank,51200000.0,,,192,,,,,,,51200000.0
306,CCB Brasil,Financial services,1200000000.0,,,1000,,,,,,,1200000000.0
307,Brookdale Senior Living,"Assisted living,Retirement home",3020000000.0,,,62550,,,,,,,3020000000.0
308,Calsonic Kansei,Automotive industry,8910000000.0,,,22382,,,,,,,8910000000.0
309,Capri Holdings,Fashion,4710000000.0,,,14846,,,,,,,4710000000.0
310,Card Factory,Retail,422100000.0,,,9936,,,,,,,488517522.4876737
311,Cemex,Building material,13000000000.0,,,41000,,,,,,,13000000000.0
312,Central European Media Enterprises,Mass media,703900000.0,,,2600,,,,,,,703900000.0
313,Canaccord Genuity,Financial services,2000000000.0,,,2356,,,,,,,2000000000.0
314,Capital One,Financial services,26033000000.0,,,51985,,,,,,,26033000000.0
315,Celulose Irani,"Paper,Pulp (paper)",235900000.0,,,2000,,,,,,,235900000.0
316,Carlsberg Srbija,Alcoholic drink,83580000.0,,,555,,,,,,,83772234.0
317,Cerro Verde,Mining,1700000000.0,,,1938,,,,,,,1700000000.0
318,Codan,"Communication,Electronics,Metal detector",348000000.0,,,500,,,,,,,348000000.0
319,Collins Foods,"Consumer service,Franchising,Restaurant",574300000.0,,,9181,,,,,,,574300000.0
320,Compañia General de Electricidad,Public utility,4400000000.0,,,7880,,,,,,,4400000000.0
321,Concentrix,Corporate services,5300000000.0,,,250000,,,,,,,5300000000.0
322,Constellation Brands,Drink,9355000000.0,,,9300,,,,,,,9355000000.0
323,Clipper Logistics,Logistics,696200000.0,,,9620,,,,,,,805747214.2997357
324,Cloudera,"Cloud computing,Software",869000000.0,,,2728,,,,,,,869000000.0
325,Community Health Systems,Health care,18438000000.0,,,120000,,,,,,,18438000000.0
326,City Link (company),Courier,306900000.0,,,2727,,,,,,,355190778.6104408
327,Coca-Cola Bottling Co. Consolidated,Food processing,4324000000.0,,,15500,,,,,,,4324000000.0
328,Clear Channel Outdoor,Out-of-home advertising,2680000000.0,,,5900,,,,,,,2680000000.0
329,Codelco,Mining,16000000000.0,,,17880,,,,,,,16000000000.0
330,Cook Out (restaurant),Restaurant,125000000.0,,,13000,,,,,,,125000000.0
331,Cowon,"Consumer electronics,Mobile phone accessories,Online service provider,Software",121200000000.0,,,193,,,,,,,85421493.41471475
332,Credit Karma,"Financial technology,Personal finance,Software",500000000.0,,,700,,,,,,,500000000.0
333,DL Holdings,"Construction,Engineering,Petrochemical",21000000000.0,,,10000,,,,,,,21000000000.0
334,Daily Mail and General Trust,"Newspaper,Property,Website",1100000000.0,,,4034,,,,,,,1273085227.9944115
335,Daiwa House,"Construction,Real estate",37371000000.0,,,44947,,,,,,,37371000000.0
336,Core Laboratories,Petroleum industry,700000000.0,,,4700,,,,,,,700000000.0
337,DNO ASA,Petroleum industry,347400000.0,,,911,,,,,,,347400000.0
338,Daewoo Shipbuilding & Marine Engineering,"Arms industry,Shipbuilding",12760000000.0,,,13458,,,,,,,12760000000.0
339,Daifuku (company),Machine industry,405000000000.0,,,9193,,,,,,,2755440537.605213
340,Cracker Barrel,Restaurant,2821000000.0,,,55000,,,,,,,2821000000.0
341,DNB ASA,Financial services,53993000000.0,,,11047,,,,,,,5233365300.557017
342,CybAero,"Aerospace,Military",55591000.0,,,55,,,,,,,
343,Danieli,"Manufacturing,Metal,Steel",2800000000.0,,,9060,,,,,,,2806440000.0
344,Darvin Furniture & Mattress,Furniture,83000000.0,,,300,,,,,,,83000000.0
345,Amarillo Design Bureau,Game,250000.0,,,5,,,,,,,250000.0
346,Kobe Steel,Steel,1696000000000.0,,,39341,,,,,,,11538832473.527018
347,Komus (company),"Retail,Wholesaling",591000000.0,,,4200,,,,,,,591000000.0
348,Koppers,"Bridge,Chemical substance,Railroad tie,Wood preservation",1160000000.0,,,2100,,,,,,,1160000000.0
349,Korea Electric Power Corporation,Electric utility,58950000000000.0,,,20705,,,,,,,41547830336.612495
350,Kiwa NV,"Environment, health and safety",529.0,,,10000,,,,,,,530.2167
351,Kontoor Brands,Clothing,2500000000.0,,,15000,,,,,,,2500000000.0
352,Kimberly-Clark,Personal care,19100000000.0,,,40000,,,,,,,19100000000.0
353,Kinaxis,IT service management,191500000.0,,,1000,,,,,,,191500000.0
354,Krispy Kreme,Restaurant,518714000.0,,,21000,,,,,,,518714000.0
355,LG Electronics,"Computer hardware,Consumer electronics,Home appliance",74720000000000.0,,,75000,,,,,,,52662491649.731735
356,LIN Media,"Production company,Terrestrial television",443500000.0,,,2414,,,,,,,443500000.0
357,La Fantana,Drink,7850000.0,,,210,,,,,,,7868055.0
358,Terna Group,Public utility,2514.0,,,4735,,,,,,,2519.7822
359,Kyocera,Electronics industry,1577000000000.0,,,70153,,,,,,,10729209204.452892
360,LG Corporation,Conglomerate (company),156000000000000.0,,,222000,,,,,,,109948456870.42493
361,Lamy,Writing implement,130000000.0,,,350,,,,,,,130299000.0
362,Landstar System,Transport,3650000000.0,,,1273,,,,,,,3650000000.0
363,Tenon Limited,Construction,740000000.0,,,1300,,,,,,,740000000.0
364,LCL S.A.,Financial services,3430000000.0,,,20900,,,,,,,3437889000.0
365,LPL Financial,Financial services,5900000000.0,,,4658,,,,,,,5900000000.0
366,"Lansing Trade Group, LLC",Commodity,4810000000.0,,,500,,,,,,,4810000000.0
367,The Attachmate Group,Software,1200000000.0,,,4000,,,,,,,1200000000.0
368,The Bountiful Company,Retail,3000000000.0,,,13000,,,,,,,3000000000.0
369,Woolworths Group (Australia),Retail,63670000000.0,,,215000,,,,,,,63670000000.0
370,Wpromote,"Online advertising,Search engine optimization",50000000.0,,,600,,,,,,,50000000.0
371,Wuzheng,Automotive industry,2300000000.0,,,14000,,,,,,,2300000000.0
372,Wilo,Manufacturing,1477.0,,,7749,,,,,,,1480.3971
373,Wimm-Bill-Dann Foods,Dairy,2180000000.0,,,18485,,,,,,,2180000000.0
374,Winton Group,Hedge fund,267000000.0,,,175,,,,,,,309012505.3404617
375,Wyman-Gordon,Manufacturing,752900000.0,,,2500,,,,,,,752900000.0
376,YDUQS,Higher education,1000000000.0,,,13548,,,,,,,1000000000.0
377,The Hershey Company,Food processing,8000000000.0,1500000000.0,1720000000.0,16140,"Hershey,Hershey (Pennsilvània),Hershey (Pennsylvania),Hershey (Pennsylvanie),Hershey (Pensilvania),Hershey (Pensilvânia),Hershey (Pensylwania),Hershey, Pennsylvania,Pennsilvània,Pennsylvania,Pennsylvanie,Pensilvania,Pensilvanio,Pensilvânia,Pensylvánie,Pensylwania,Πενσυλβάνια,Герші (Пенсільванія),Пенсильвания,Пенсільванія,بنسيلفانيا,هرشي,ペンシルベニア州,宾夕法尼亚州,赫爾希鎮,펜실베이니아주,허시 (펜실베이니아주)",HSY,",NYSE:HSY,S&P 500 Component",Michele Buck,1894-02-08,1894-02-08,8000000000.0
378,Xenia Hotels & Resorts,Real estate investment trust,1149000000.0,,,48,,,,,,,1149000000.0
379,Xero (company),Software as a service,848800000.0,,,3642,,,,,,,848800000.0
380,Xilinx,Integrated circuit,3160000000.0,,,4891,,,,,,,3160000000.0
381,Xperi,Technology company,892000000.0,,,1850,,,,,,,892000000.0
382,Kier Group,"Civil engineering,Construction,Property management",3475.0,,,20064,,,,,,,4021.791970255072
383,Rubycon Corporation,Electronics,44270000000.0,,,2734,,,,,,,301193463.2093402
384,Ryerson (company),Steel,3167000000.0,,,3600,,,,,,,3167000000.0
385,PTV AG,Software,116000000.0,,,900,,,,,,,116266800.0
386,SDL plc,"Component content management system,Digital asset management,Language localisation,Professional services,Software",376300000.0,,,4242,,,,,,,435510882.99481547
387,IQMS,Software,53500000.0,,,312,,,,,,,53500000.0
388,Rumo Logística,Logistics,1700000000.0,,,8500,,,,,,,1700000000.0
389,Roussel Uclaf,Pharmaceutical industry,3010000000.0,,,8409,,,,,,,3010000000.0
390,Royal Netherlands Aerospace Centre,Aerospace,76000000.0,,,650,,,,,,,76174800.0
391,Wyndham Capital Mortgage,Finance,44400000.0,,,650,,,,,,,44400000.0
392,Allergan,Pharmaceutical industry,16089000000.0,,,17800,,,,,,,16089000000.0
393,PJT Partners,Investment banking,1050000000.0,,,700,,,,,,,1050000000.0
394,Royal Mint,Coin,506000000.0,,,900,,,,,,,585619204.8774292
395,Xstrata,Metal,31618000000.0,,,35000,,,,,,,31618000000.0
396,Alpiq,Electric utility,6078000000.0,,,1258,,,,,,,6142966017.9489765
397,Alteryx,Software,418000000.0,,,1450,,,,,,,418000000.0
398,Altice (company),"Mass media,Telecommunications",2540000000.0,,,47143,,,,,,,2545842000.0
399,Amadeus IT Group,Travel technology,5578000000.0,,,19000,,,,,,,5590829400.0
400,American President Lines,Containerization,4600000000.0,,,5000,,,,,,,4600000000.0
401,Alphabet Inc.,Conglomerate (company),257600000000.0,76000000000.0,251600000000.0,156301,"Mountain View,Mountain View (California),Mountain View (Californie),Mountain View (Kalifornia),Mountain View (Kalifornio),Mountain View (Santa Clara County),Mountain View (Santa Clara County, Kalifornien),Mountain View (comtat de Santa Clara),Mountain View (condado de Santa Clara),Mountain View (hrabstwo Santa Clara),Mountain View, California,Mountain View, Kalifornien,Маунтин-Вью (Калифорния),Маунтін-В'ю,ماونتن فيو (كاليفورنيا),マウンテンビュー,山景城 (加利福尼亚州),마운틴뷰 (캘리포니아주)",GOOG,",Nasdaq-100 components,Nasdaq:,S&P 100 components,S&P 500 components","John L. Hennessy,John LeRoy Hennessy,Ruth Porat,Sundar Pichai,Джон Лерой Геннессі,Пичаи, Сундар,Сундар Пічаї,Хеннесси, Джон Лерой,جون هينيسي,ساندر بيتشاي,サンダー・ピチャイ,ジョン・ヘネシー,孙达尔·皮柴,約翰·軒尼詩,露絲·波拉特,선다 피차이,존 L. 헤네시",2015-10-02,2015-10-02,257600000000.0
402,American Express,"Bank,Financial services",43660000000.0,,,63700,,,,,,,43660000000.0
403,American International Group,Financial services,52.06,,,49600,,,,,,,52.06
404,Alpek,Chemical substance,6500000000.0,,,4500,,,,,,,6500000000.0
405,American Hotel Register Company,Hospitality,500000000.0,,,900,,,,,,,500000000.0
406,Bergenshalvøens Kommunale Kraftselskap,Electric utility,3554.0,,,1200,,,,,,,344.4776226210738
407,Benchmark Electronics,Electronics manufacturing services,2253000000.0,,,20000,,,,,,,2253000000.0
408,Benevity,"Cloud computing,Software,Software as a service",100000000.0,,,650,,,,,,,100000000.0
409,Berkshire Hathaway,Conglomerate (company),245500000000.0,,,360000,,,,,,,245500000000.0
410,Chegg,"Education,Online shopping",644340000.0,,,1941,,,,,,,644340000.0
411,Chevron Lubricants Lanka,Material,11637381476.0,,,75,,,,,,,
412,Anixter,Distribution (marketing),6147000000.0,,,9400,,,,,,,6147000000.0
413,ADAS (company),Environmental consulting,31.0,,,450,,,,,,,35.87785642529705
414,Belgian Investment Company for Developing Countries,Financial services,75300000.0,,,67,,,,,,,75473190.0
415,China Steel,Steel,177700000000.0,,,9071,,,,,,,
416,Foxconn,Electronics industry,5330000000000.0,,,1290000,,,,,,,5330000000000.0
417,Frasers Group,"Cosmetic industry,Electronics industry,Footwear,Retail,Sports equipment,Textile industry",3625.0,,,26496,,,,,,,4195.394501345219
418,Fredrikstad Energi,Electric utility,920000000.0,,,129,,,,,,,89172597.86476868
419,Fresenius (company),Health care,36277000000.0,,,311269,,,,,,,36360437100.0
420,Frontier Airlines,Airline,2060000000.0,,,5481,,,,,,,2060000000.0
421,Alfa-Beta Vassilopoulos,Supermarket,3740000000.0,,,14586,,,,,,,3748602000.0
422,Frontera Energy,Petroleum industry,4600000000.0,,,2506,,,,,,,4600000000.0
423,Fyfe Pty Ltd,Surveying,36300000.0,,,250,,,,,,,36300000.0
424,G&L Musical Instruments,Musical instrument,18768358.0,,,65,,,,,,,18768358.0
425,FriulAdria,Financial services,308000000.0,,,1672,,,,,,,308708400.0
426,GE Aviation,Aerospace,11499000000.0,,,48000,,,,,,,11499000000.0
427,GOME Electrical Appliances,Home appliance,8662000000.0,,,34001,,,,,,,8662000000.0
428,KBR (company),"Engineering,Facility management,General contractor",5639000000.0,,,28000,,,,,,,5639000000.0
429,KUKA,Automation,3500000000.0,,,3675,,,,,,,3508050000.0
430,KUKA,Automation,3500000000.0,,,14256,,,,,,,3508050000.0
431,KUKA,Automation,605500000.0,,,3675,,,,,,,606892650.0
432,GPA (company),Retail,13800000000.0,,,91000,,,,,,,13800000000.0
433,Toll Group,"Courier,Logistics,Transport",7800000000.0,,,44000,,,,,,,7800000000.0
434,Torghatten ASA,Transport,11401.0,,,7400,,,,,,,1105.061726365465
435,GP Strategies Corporation,"Professional services,Quaternary sector of the economy",501900000.0,,,3300,,,,,,,501900000.0
436,Kakao,Internet,4160000000000.0,,,10644,,,,,,,2931958849.877998
437,Tine (company),Dairy,20400000000.0,,,5600,,,,,,,1977305430.914436
438,Tompkins Financial Corporation,Financial services,336810000.0,,,1048,,,,,,,336810000.0
439,KIPCO,Holding company,2553.0,,,16000,,,,,,,2553.0
440,Kaman Corporation,Aerospace manufacturer,1590000000.0,,,5007,,,,,,,1590000000.0
441,Tinfos,Metal,6000000.0,,,500,,,,,,,581560.420857187
442,Toronto Hydro,Electric utility,3472.0,,,1400,,,,,,,3472.0
443,Toyo Tires,Automotive industry,0.0,,,12804,,,,,,,0.0
444,Transocean,"List of oilfield service companies,Offshore drilling",3088000000.0,,,6600,,,,,,,3088000000.0
445,TriNet,Professional employer organization,4500000000.0,,,3622,,,,,,,4500000000.0
446,Taylor Woodrow Construction,Civil engineering,21300000.0,,,176,,,,,,,24651559.414800875
447,Universal Robots,Automation,219000000.0,,,700,,,,,,,219000000.0
448,Total Quality Logistics,Logistics,4.1,,,8000,,,,,,,4.1
449,ToursByLocals,Tourism,45000000.0,,,190,,,,,,,45000000.0
450,Townsquare Media,Mass media,441220000.0,,,2900,,,,,,,441220000.0
451,Tractor Supply Company,Retail,12731000000.0,,,46000,,,,,,,12731000000.0
452,TrainOSE,"Logistics,Motive power depot,Rail transport",106290000.0,,,1,,,,,,,106534467.0
453,Transgaz,Natural gas,467000000.0,,,4628,,,,,,,468074100.0
454,Trane Technologies,Conglomerate (company),12454000000.0,,,50000,,,,,,,12454000000.0
455,Toyo Suisan,Food processing,3400000000.0,,,4696,,,,,,,3400000000.0
456,Toyo Suisan,Food processing,383200000000.0,,,4696,,,,,,,2607122997.55634
457,Travelgenio,Travel agency,344000000.0,,,200,,,,,,,344791200.0
458,Bambi (company),Brand,78540000.0,,,647,,,,,,,78720642.0
459,Horváth-Group,Management consulting,196000000.0,,,1000,,,,,,,196450800.0
460,Banco Itaú Argentina,Financial services,296700000.0,,,1650,,,,,,,296700000.0
461,Banco de Occidente Credencial,Financial services,957700000.0,,,6828,,,,,,,957700000.0
462,Bane NOR Eiendom,Real estate,723000000.0,,,95,,,,,,,70078030.71329103
463,Banif Financial Group,Financial services,552500000.0,,,5400,,,,,,,553770750.0
464,Bank AL Habib,"Bank,Capital market,Investment banking",34560000000.0,,,9415,,,,,,,
465,Bank Muscat,Financial services,1500000000.0,,,3779,,,,,,,1500000000.0
466,"Bath & Body Works, Inc.",Retail,11840000000.0,,,59950,,,,,,,11840000000.0
467,Bausch & Lomb,Medical device,4871000000.0,,,12000,,,,,,,4871000000.0
468,J. Alexander's,Foodservice,304000000.0,,,2700,,,,,,,304000000.0
469,JJ Electronic,Electronics,8500000.0,,,181,,,,,,,8519550.0
470,Shannon & Wilson,Civil engineering,28000000.0,,,300,,,,,,,28000000.0
471,Banorte,Financial services,10300000000.0,,,27000,,,,,,,10300000000.0
472,Banrisul,Financial services,3000000000.0,,,10725,,,,,,,3000000000.0
473,Bausch Health,Pharmaceutical industry,8601000000.0,,,21100,,,,,,,8601000000.0
474,Beacon Building Products,Building material,6940000000.0,,,7582,,,,,,,6940000000.0
475,Beacon Pharmaceuticals,"Biotechnology,Pharmaceutical industry",56000000.0,,,4000,,,,,,,56000000.0
476,Beasley Broadcast Group,"Advertising,Radio broadcasting",257000000.0,,,417,,,,,,,257000000.0
477,Beasley Broadcast Group,"Advertising,Radio broadcasting",262000000.0,,,748,,,,,,,262000000.0
478,J&F Investimentos,Conglomerate (company),53100000000.0,,,275000,,,,,,,53100000000.0
479,Jadranski naftovod,Petroleum industry,288100000.0,,,382,,,,,,,38338108.072225176
480,Baxters,Food processing,248600000.0,,,1500,,,,,,,287717261.526737
481,Jack's,Restaurant,500000000.0,,,5200,,,,,,,500000000.0
482,Shikoku Electric Power,Electricity,526000000000.0,,,4432,,,,,,,3578670920.4452896
483,Shimano,"Leisure industry,Transport",322990000000.0,,,11829,,,,,,,2197480837.632365
484,Jugopetrol AD,Petroleum,115400000.0,,,200,,,,,,,115665420.0
485,Shin-Etsu Chemical,Chemical industry,13000000000.0,,,17892,,,,,,,13000000000.0
486,Sidian Bank,Financial services,89415000.0,,,590,,,,,,,89415000.0
487,The RealReal,Recommerce,300000000.0,,,1700,,,,,,,300000000.0
488,Fabryka Samochodów Osobowych,Automotive industry,10600000000.0,,,20500,,,,,,,
489,Marquard & Bahls,"Chemical substance,Energy,Energy supply",13875000000.0,,,6715,,,,,,,13906912500.0
490,Valemus,"Civil engineering,Construction",4800000000.0,,,6800,,,,,,,4800000000.0
491,Evotec,"Biotechnology,Contract research organization",446400000.0,,,3030,,,,,,,447426720.0
492,F-Secure,Software,220200000.0,,,1678,,,,,,,220706460.0
493,FamilyMart,Convenience store,477.5,,,16601,,,,,,,3.2486984116209614
494,"Marvell Technology, Inc.",Semiconductor,2866000000.0,,,5200,,,,,,,2866000000.0
495,Adamo Demolition,Demolition,48000000.0,,,75,,,,,,,48000000.0
496,Expedia Group,Travel technology,4240000000.0,,,24500,,,,,,,4240000000.0
497,FNSS Defence Systems,Arms industry,515018000.0,,,782,,,,,,,515018000.0
498,Fairfax Financial,Insurance,19794000000.0,,,44000,,,,,,,19794000000.0
499,Fayat Group,Construction,4100000000.0,,,21505,,,,,,,4109430000.0
500,FedEx Supply Chain,Transport,45200000000.0,,,11000,,,,,,,45200000000.0
501,Marriott Vacations Worldwide,"Hospitality,Tourism",1750000000.0,,,10000,,,,,,,1750000000.0
502,Martin Marietta Inc.,List of building materials,4700000000.0,,,8714,,,,,,,4700000000.0
503,Expensify,Expense management,100000000.0,,,130,,,,,,,100000000.0
504,Fahlgren Mortine,Communication,30000000.0,,,171,,,,,,,30000000.0
505,Ferd (company),Holding company,19364.0,,,75,,,,,,,1876.8893315797618
506,Fiducia IT,IT service management,1016.1,,,2497,,,,,,,1016.1
507,"F5, Inc.",Technology,2090.0,,,6550,,,,,,,2090.0
508,Repower (company),Energy industry,1720000000.0,,,580,,,,,,,1738384592.1145508
509,House Foods,Food industry,293700000000.0,,,6122,,,,,,,1998204656.5300028
510,Fabasoft,Software,51100000.0,,,312,,,,,,,51217530.0
511,Rhenus (company),Logistics,5400000000.0,,,33500,,,,,,,5412420000.0
512,GDF Suez Romania,Natural gas,1490000000.0,,,7698,,,,,,,1490000000.0
513,Howa,Machine,202000000.0,,,849,,,,,,,202000000.0
514,Deutsche Börse,Finance,2936000000.0,,,6775,,,,,,,2942752800.0
515,Veolia Transport Nederland,Public transport,306000000.0,,,3069,,,,,,,306703800.0
516,Radius (hardware company),Computer hardware,308000000.0,,,237,,,,,,,308000000.0
517,Wang Laboratories,Computer hardware,3000000000.0,,,33000,,,,,,,3000000000.0
518,International Display Works,Technology,78580000.0,,,2500,,,,,,,78580000.0
519,The Briad Group,Hospitality,400000000.0,,,6489,,,,,,,400000000.0
520,Hornby Railways,Scale model,37800000.0,,,191,,,,,,,43747837.83471704
521,Huatai Securities,Financial services,40530000000.0,,,10211,,,,,,,
522,Humana,Managed care,77155000000.0,,,48700,,,,,,,77155000000.0
523,Huntington Ingalls Industries,"Arms industry,Shipbuilding",9361000000.0,,,40000,,,,,,,9361000000.0
524,Hydro One,Electric utility,5990000000.0,,,2018,,,,,,,5990000000.0
525,Hublot,Watchmaker,262600000.0,,,200,,,,,,,263203980.0
526,Hyatt,Hospitality industry,5020000000.0,,,130000,,,,,,,5020000000.0
527,MOS Burger,Foodservice,663000000.0,,,1375,,,,,,,663000000.0
528,Magneti Marelli,Automotive industry,7300000000.0,,,40500,,,,,,,7316790000.0
529,IN2,Software,154800000.0,,,2,,,,,,,20599580.456718005
530,Magma Design Automation,Software,139300000.0,,,696,,,,,,,139300000.0
531,I&M Bank Rwanda,Financial services,5230000.0,,,410,,,,,,,
532,I&M Bank Uganda,Financial services,1053000000.0,,,340,,,,,,,1053000000.0
533,IXM,"Commodity,Metal,Mining",12524000000.0,,,250,,,,,,,12524000000.0
534,Man Group,Financial services,939000000.0,,,1400,,,,,,,939000000.0
535,ICT Group,Outsourcing,453621000.0,,,18000,,,,,,,453621000.0
536,Macerich,Real estate investment trust,786000000.0,,,670,,,,,,,786000000.0
537,Nucor,Steel,20139000000.0,,,26000,,,,,,,20139000000.0
538,Oki Electric Industry,"Electronics,Information technology,Telecommunications",4720000000.0,,,21090,,,,,,,4720000000.0
539,Mandom,Final good,662200000.0,,,2316,,,,,,,662200000.0
540,Manila Broadcasting Company,Mass media,1100000000.0,,,124,,,,,,,18848922.093241923
541,Northrop Grumman,"Aerospace manufacturer,Arms industry",35667000000.0,,,97000,,,,,,,35667000000.0
542,Northrop Grumman Innovation Systems,"Aerospace manufacturer,Arms industry,Space industry",4455000000.0,,,12500,,,,,,,4455000000.0
543,Nvidia,"Artificial intelligence,Computer hardware,Consumer electronics,Graphics card,Graphics processing unit,Semiconductor,Video game industry",16680000000.0,,,18100,,,,,,,16680000000.0
544,Northway Bank,"Bank,Financial services",7280000.0,,,197,,,,,,,7280000.0
545,Numericable,Telecommunications,1314.0,,,2182,,,,,,,1317.0221999999999
546,Renishaw plc,Engineering,565600000.0,,,4437,,,,,,,654597277.2305809
547,Rlg Communications,"Consumer electronics,Information and communications technology,Social change",1300000000.0,,,2500,,,,,,,1300000000.0
548,Rlg Communications,"Consumer electronics,Information and communications technology,Social change",1500000000.0,,,2500,,,,,,,1500000000.0
